Date,Province_State,Cases,Deaths,New Cases,New Deaths
2020-01-22,Alabama,0,0,0,0
2020-01-23,Alabama,0,0,0,0
2020-01-24,Alabama,0,0,0,0
2020-01-25,Alabama,0,0,0,0
2020-01-26,Alabama,0,0,0,0
2020-01-27,Alabama,0,0,0,0
2020-01-28,Alabama,0,0,0,0
2020-01-29,Alabama,0,0,0,0
2020-01-30,Alabama,0,0,0,0
2020-01-31,Alabama,0,0,0,0
2020-02-01,Alabama,0,0,0,0
2020-02-02,Alabama,0,0,0,0
2020-02-03,Alabama,0,0,0,0
2020-02-04,Alabama,0,0,0,0
2020-02-05,Alabama,0,0,0,0
2020-02-06,Alabama,0,0,0,0
2020-02-07,Alabama,0,0,0,0
2020-02-08,Alabama,0,0,0,0
2020-02-09,Alabama,0,0,0,0
2020-02-10,Alabama,0,0,0,0
2020-02-11,Alabama,0,0,0,0
2020-02-12,Alabama,0,0,0,0
2020-02-13,Alabama,0,0,0,0
2020-02-14,Alabama,0,0,0,0
2020-02-15,Alabama,0,0,0,0
2020-02-16,Alabama,0,0,0,0
2020-02-17,Alabama,0,0,0,0
2020-02-18,Alabama,0,0,0,0
2020-02-19,Alabama,0,0,0,0
2020-02-20,Alabama,0,0,0,0
2020-02-21,Alabama,0,0,0,0
2020-02-22,Alabama,0,0,0,0
2020-02-23,Alabama,0,0,0,0
2020-02-24,Alabama,0,0,0,0
2020-02-25,Alabama,0,0,0,0
2020-02-26,Alabama,0,0,0,0
2020-02-27,Alabama,0,0,0,0
2020-02-28,Alabama,0,0,0,0
2020-02-29,Alabama,0,0,0,0
2020-03-01,Alabama,0,0,0,0
2020-03-02,Alabama,0,0,0,0
2020-03-03,Alabama,0,0,0,0
2020-03-04,Alabama,0,0,0,0
2020-03-05,Alabama,0,0,0,0
2020-03-06,Alabama,0,0,0,0
2020-03-07,Alabama,0,0,0,0
2020-03-08,Alabama,0,0,0,0
2020-03-09,Alabama,0,0,0,0
2020-03-10,Alabama,0,0,0,0
2020-03-11,Alabama,3,0,3,0
2020-03-12,Alabama,4,0,1,0
2020-03-13,Alabama,8,0,4,0
2020-03-14,Alabama,15,0,7,0
2020-03-15,Alabama,28,0,13,0
2020-03-16,Alabama,36,0,8,0
2020-03-17,Alabama,51,0,15,0
2020-03-18,Alabama,61,0,10,0
2020-03-19,Alabama,88,0,27,0
2020-03-20,Alabama,115,0,27,0
2020-03-21,Alabama,149,0,34,0
2020-03-22,Alabama,180,0,31,0
2020-03-23,Alabama,224,0,44,0
2020-03-24,Alabama,298,0,74,0
2020-03-25,Alabama,472,1,174,1
2020-03-26,Alabama,574,1,102,0
2020-03-27,Alabama,684,4,110,3
2020-03-28,Alabama,801,4,117,0
2020-03-29,Alabama,880,10,79,6
2020-03-30,Alabama,1001,10,121,0
2020-03-31,Alabama,1063,31,62,21
2020-04-01,Alabama,1175,27,112,0
2020-04-02,Alabama,1371,37,196,10
2020-04-03,Alabama,1606,38,235,1
2020-04-04,Alabama,1727,44,121,6
2020-04-05,Alabama,1905,45,178,1
2020-04-06,Alabama,2079,49,174,4
2020-04-07,Alabama,2308,64,229,15
2020-04-08,Alabama,2614,66,306,2
2020-04-09,Alabama,2954,70,340,4
2020-04-10,Alabama,3112,80,158,10
2020-04-11,Alabama,3346,92,234,12
2020-04-12,Alabama,3667,93,321,1
2020-04-13,Alabama,3870,99,203,6
2020-04-14,Alabama,4041,114,171,15
2020-04-15,Alabama,4307,118,266,4
2020-04-16,Alabama,4465,133,158,15
2020-04-17,Alabama,4557,148,92,15
2020-04-18,Alabama,4788,153,231,5
2020-04-19,Alabama,4978,157,190,4
2020-04-20,Alabama,5163,163,185,6
2020-04-21,Alabama,5404,183,241,20
2020-04-22,Alabama,5692,196,288,13
2020-04-23,Alabama,5899,202,207,6
2020-04-24,Alabama,6092,209,193,7
2020-04-25,Alabama,6274,209,182,0
2020-04-26,Alabama,6475,219,201,10
2020-04-27,Alabama,6621,228,146,9
2020-04-28,Alabama,6820,242,199,14
2020-04-29,Alabama,6979,256,159,14
2020-04-30,Alabama,7187,272,208,16
2020-05-01,Alabama,7440,289,253,17
2020-05-02,Alabama,7700,288,260,0
2020-05-03,Alabama,7977,290,277,2
2020-05-04,Alabama,8203,298,226,8
2020-05-05,Alabama,8520,315,317,17
2020-05-06,Alabama,8769,343,249,28
2020-05-07,Alabama,9115,369,346,26
2020-05-08,Alabama,9437,383,322,14
2020-05-09,Alabama,9720,390,283,7
2020-05-10,Alabama,9982,393,262,3
2020-05-11,Alabama,10262,403,280,10
2020-05-12,Alabama,10566,435,304,32
2020-05-13,Alabama,10822,450,256,15
2020-05-14,Alabama,11161,473,339,23
2020-05-15,Alabama,11494,483,333,10
2020-05-16,Alabama,11828,485,334,2
2020-05-17,Alabama,12137,488,309,3
2020-05-18,Alabama,12438,489,301,1
2020-05-19,Alabama,12825,504,387,15
2020-05-20,Alabama,13186,522,361,18
2020-05-21,Alabama,13590,529,404,7
2020-05-22,Alabama,13954,541,364,12
2020-05-23,Alabama,14328,549,374,8
2020-05-24,Alabama,14676,551,348,2
2020-05-25,Alabama,15309,566,633,15
2020-05-26,Alabama,15899,580,590,14
2020-05-27,Alabama,16263,583,364,3
2020-05-28,Alabama,16749,591,486,8
2020-05-29,Alabama,17262,610,513,19
2020-05-30,Alabama,17689,618,427,8
2020-05-31,Alabama,18200,630,511,12
2020-06-01,Alabama,18525,648,325,18
2020-06-02,Alabama,18734,655,209,7
2020-06-03,Alabama,18954,655,220,0
2020-06-04,Alabama,19262,655,308,0
2020-06-05,Alabama,19910,680,648,25
2020-06-06,Alabama,20355,693,445,13
2020-06-07,Alabama,20777,696,422,3
2020-06-08,Alabama,21268,722,491,26
2020-06-09,Alabama,21834,733,566,11
2020-06-10,Alabama,22659,749,825,16
2020-06-11,Alabama,23370,760,711,11
2020-06-12,Alabama,24405,774,1035,14
2020-06-13,Alabama,25364,778,959,4
2020-06-14,Alabama,26182,778,818,0
2020-06-15,Alabama,26485,779,303,1
2020-06-16,Alabama,27034,791,549,12
2020-06-17,Alabama,27941,796,907,5
2020-06-18,Alabama,28676,819,735,23
2020-06-19,Alabama,29225,832,549,13
2020-06-20,Alabama,29683,848,458,16
2020-06-21,Alabama,30122,849,439,1
2020-06-22,Alabama,30771,851,649,2
2020-06-23,Alabama,31889,874,1118,23
2020-06-24,Alabama,32878,903,989,29
2020-06-25,Alabama,33880,912,1002,9
2020-06-26,Alabama,34903,927,1023,15
2020-06-27,Alabama,35083,940,180,13
2020-06-28,Alabama,36503,940,1420,0
2020-06-29,Alabama,37589,953,1086,13
2020-06-30,Alabama,38477,974,888,21
2020-07-01,Alabama,39647,997,1170,23
2020-07-02,Alabama,41340,1009,1693,12
2020-07-03,Alabama,42255,1029,915,20
2020-07-04,Alabama,43216,1030,961,1
2020-07-05,Alabama,44022,1030,806,0
2020-07-06,Alabama,44932,1030,910,0
2020-07-07,Alabama,46348,1059,1416,29
2020-07-08,Alabama,48149,1084,1801,25
2020-07-09,Alabama,49695,1094,1546,10
2020-07-10,Alabama,51329,1131,1634,37
2020-07-11,Alabama,52802,1142,1473,11
2020-07-12,Alabama,54781,1149,1979,7
2020-07-13,Alabama,56168,1152,1387,3
2020-07-14,Alabama,58284,1192,2116,40
2020-07-15,Alabama,60194,1239,1910,47
2020-07-16,Alabama,62128,1260,1934,21
2020-07-17,Alabama,64152,1298,2024,38
2020-07-18,Alabama,66181,1319,2029,21
2020-07-19,Alabama,67733,1320,1552,1
2020-07-20,Alabama,69236,1325,1503,5
2020-07-21,Alabama,70600,1338,1364,13
2020-07-22,Alabama,72594,1403,1994,65
2020-07-23,Alabama,74685,1437,2091,34
2020-07-24,Alabama,76795,1481,2110,44
2020-07-25,Alabama,78188,1499,1393,18
2020-07-26,Alabama,79948,1518,1760,19
2020-07-27,Alabama,81256,1536,1308,18
2020-07-28,Alabama,82698,1536,1442,0
2020-07-29,Alabama,84652,1587,1954,51
2020-07-30,Alabama,86664,1614,2012,27
2020-07-31,Alabama,88266,1629,1602,15
2020-08-01,Alabama,90299,1653,2033,24
2020-08-02,Alabama,91458,1678,1159,25
2020-08-03,Alabama,92502,1686,1044,8
2020-08-04,Alabama,93457,1721,955,35
2020-08-05,Alabama,95323,1751,1866,30
2020-08-06,Alabama,97044,1774,1721,23
2020-08-07,Alabama,98895,1796,1851,22
2020-08-08,Alabama,99854,1816,959,20
2020-08-09,Alabama,101466,1829,1612,13
2020-08-10,Alabama,102391,1861,925,32
2020-08-11,Alabama,103485,1913,1094,52
2020-08-12,Alabama,104219,1950,734,37
2020-08-13,Alabama,104976,1959,757,9
2020-08-14,Alabama,106096,1961,1120,2
2020-08-15,Alabama,106926,1964,830,3
2020-08-16,Alabama,107667,1966,741,2
2020-08-17,Alabama,109092,1995,1425,29
2020-08-18,Alabama,110415,2005,1323,10
2020-08-19,Alabama,111696,2012,1281,7
2020-08-20,Alabama,112737,2043,1041,31
2020-08-21,Alabama,114212,2065,1475,22
2020-08-22,Alabama,114809,2080,597,15
2020-08-23,Alabama,115485,2082,676,2
2020-08-24,Alabama,116045,2098,560,16
2020-08-25,Alabama,118190,2115,2145,17
2020-08-26,Alabama,119904,2125,1714,10
2020-08-27,Alabama,121041,2162,1137,37
2020-08-28,Alabama,122879,2197,1838,35
2020-08-29,Alabama,124155,2245,1276,48
2020-08-30,Alabama,124944,2257,789,12
2020-08-31,Alabama,126500,2281,1556,24
2020-09-01,Alabama,127234,2298,734,17
2020-09-02,Alabama,128240,2320,1006,22
2020-09-03,Alabama,129225,2346,985,26
2020-09-04,Alabama,130373,2388,1148,42
2020-09-05,Alabama,130914,2399,541,11
2020-09-06,Alabama,131690,2400,776,1
2020-09-07,Alabama,132221,2400,531,0
2020-09-08,Alabama,133005,2401,784,1
2020-09-09,Alabama,134061,2409,1056,8
2020-09-10,Alabama,135138,2426,1077,17
2020-09-11,Alabama,136107,2462,969,36
2020-09-12,Alabama,137166,2483,1059,21
2020-09-13,Alabama,137861,2484,695,1
2020-09-14,Alabama,138619,2489,758,5
2020-09-15,Alabama,139660,2521,1041,32
2020-09-16,Alabama,140423,2392,763,0
2020-09-17,Alabama,141454,2401,1031,9
2020-09-18,Alabama,142768,2428,1314,27
2020-09-19,Alabama,143578,2437,810,9
2020-09-20,Alabama,144325,2437,747,0
2020-09-21,Alabama,145202,2439,877,2
2020-09-22,Alabama,145859,2457,657,18
2020-09-23,Alabama,146897,2488,1038,31
2020-09-24,Alabama,149263,2506,2366,18
2020-09-25,Alabama,150239,2491,976,0
2020-09-26,Alabama,150965,2501,726,10
2020-09-27,Alabama,151604,2501,639,0
2020-09-28,Alabama,152350,2501,746,0
2020-09-29,Alabama,153584,2517,1234,16
2020-09-30,Alabama,154772,2540,1188,23
2020-10-01,Alabama,155727,2548,955,8
2020-10-02,Alabama,157402,2550,1675,2
2020-10-03,Alabama,158181,2558,779,8
2020-10-04,Alabama,158717,2558,536,0
2020-10-05,Alabama,159476,2559,759,1
2020-10-06,Alabama,160485,2580,1009,21
2020-10-07,Alabama,161085,2601,600,21
2020-10-08,Alabama,162683,2637,1598,36
2020-10-09,Alabama,163897,2653,1214,16
2020-10-10,Alabama,164698,2664,801,11
2020-10-11,Alabama,165414,2664,716,0
2020-10-12,Alabama,166514,2665,1100,1
2020-10-13,Alabama,167396,2665,882,0
2020-10-14,Alabama,168620,2706,1224,41
2020-10-15,Alabama,169845,2756,1225,50
2020-10-16,Alabama,171157,2786,1312,30
2020-10-17,Alabama,172137,2788,980,2
2020-10-18,Alabama,173002,2788,865,0
2020-10-19,Alabama,174078,2789,1076,1
2020-10-20,Alabama,175210,2805,1132,16
2020-10-21,Alabama,176605,2828,1395,23
2020-10-22,Alabama,180437,2843,3832,15
2020-10-23,Alabama,182567,2859,2130,16
2020-10-24,Alabama,183831,2866,1264,7
2020-10-25,Alabama,184723,2866,892,0
2020-10-26,Alabama,185938,2866,1215,0
2020-10-27,Alabama,187267,2892,1329,26
2020-10-28,Alabama,188775,2911,1508,19
2020-10-29,Alabama,190113,2914,1338,3
2020-10-30,Alabama,191932,2932,1819,18
2020-10-31,Alabama,193613,2967,1681,35
2020-11-01,Alabama,194458,2973,845,6
2020-11-02,Alabama,195692,2973,1234,0
2020-11-03,Alabama,197504,2987,1812,14
2020-11-04,Alabama,198927,3006,1423,19
2020-11-05,Alabama,200528,3026,1601,20
2020-11-06,Alabama,202131,3049,1603,23
2020-11-07,Alabama,203518,3082,1387,33
2020-11-08,Alabama,204665,3084,1147,2
2020-11-09,Alabama,206523,3084,1858,0
2020-11-10,Alabama,206562,3120,39,36
2020-11-11,Alabama,208637,3201,2075,81
2020-11-12,Alabama,210637,3213,2000,12
2020-11-13,Alabama,213617,3231,2980,18
2020-11-14,Alabama,215843,3246,2226,15
2020-11-15,Alabama,217822,3248,1979,2
2020-11-16,Alabama,219232,3249,1410,1
2020-11-17,Alabama,220848,3301,1616,52
2020-11-18,Alabama,223486,3347,2638,46
2020-11-19,Alabama,225910,3419,2424,72
2020-11-20,Alabama,228373,3451,2463,32
2020-11-21,Alabama,230708,3457,2335,6
2020-11-22,Alabama,232506,3457,1798,0
2020-11-23,Alabama,234080,3459,1574,2
2020-11-24,Alabama,236865,3472,2785,13
2020-11-25,Alabama,239318,3532,2453,60
2020-11-26,Alabama,241957,3572,2639,40
2020-11-27,Alabama,242874,3572,917,0
2020-11-28,Alabama,244993,3572,2119,0
2020-11-29,Alabama,247229,3577,2236,5
2020-11-30,Alabama,249524,3578,2295,1
2020-12-01,Alabama,252900,3638,3376,60
2020-12-02,Alabama,256828,3711,3928,73
2020-12-03,Alabama,260359,3776,3531,65
2020-12-04,Alabama,264199,3831,3840,55
2020-12-05,Alabama,267589,3877,3390,46
2020-12-06,Alabama,269877,3889,2288,12
2020-12-07,Alabama,272229,3892,2352,3
2020-12-08,Alabama,276665,3942,4436,50
2020-12-09,Alabama,280187,3985,3522,43
2020-12-10,Alabama,284922,4034,4735,49
2020-12-11,Alabama,288775,4086,3853,52
2020-12-12,Alabama,292841,4102,4066,16
2020-12-13,Alabama,295631,4102,2790,0
2020-12-14,Alabama,297895,4102,2264,0
2020-12-15,Alabama,301533,4124,3638,22
2020-12-16,Alabama,305640,4198,4107,74
2020-12-17,Alabama,310335,4254,4695,56
2020-12-18,Alabama,315683,4296,5348,42
2020-12-19,Alabama,319904,4389,4221,93
2020-12-20,Alabama,322452,4389,2548,0
2020-12-21,Alabama,324832,4389,2380,0
2020-12-22,Alabama,329811,4452,4979,63
2020-12-23,Alabama,334569,4587,4758,135
2020-12-24,Alabama,338801,4676,4232,89
2020-12-25,Alabama,342426,4680,3625,4
2020-12-26,Alabama,343458,4685,1032,5
2020-12-27,Alabama,345628,4691,2170,6
2020-12-28,Alabama,347897,4712,2269,21
2020-12-29,Alabama,351804,4737,3907,25
2020-12-30,Alabama,356820,4774,5016,37
2020-12-31,Alabama,361226,4827,4406,53
2021-01-01,Alabama,365747,4872,4521,45
2021-01-02,Alabama,369458,4872,3711,0
2021-01-03,Alabama,371934,4873,2476,1
2021-01-04,Alabama,374095,4878,2161,5
2021-01-05,Alabama,379593,4886,5498,8
2021-01-06,Alabama,384184,4994,4591,108
2021-01-07,Alabama,389230,5080,5046,86
2021-01-08,Alabama,394287,5191,5057,111
2021-01-09,Alabama,399150,5299,4863,108
2021-01-10,Alabama,401900,5334,2750,35
2021-01-11,Alabama,404000,5347,2100,13
2021-01-12,Alabama,407848,5573,3848,226
2021-01-13,Alabama,410995,5760,3147,187
2021-01-14,Alabama,414583,5945,3588,185
2021-01-15,Alabama,417528,6030,2945,85
2021-01-16,Alabama,420681,6119,3153,89
2021-01-17,Alabama,422598,6120,1917,1
2021-01-18,Alabama,424028,6121,1430,1
2021-01-19,Alabama,426543,6126,2515,5
2021-01-20,Alabama,429655,6283,3112,157
2021-01-21,Alabama,432536,6379,2881,96
2021-01-22,Alabama,436087,6486,3551,107
2021-01-23,Alabama,439442,6657,3355,171
2021-01-24,Alabama,441170,6660,1728,3
2021-01-25,Alabama,443009,6662,1839,2
2021-01-26,Alabama,445909,6896,2900,234
2021-01-27,Alabama,449086,7172,3177,276
2021-01-28,Alabama,452734,7340,3648,168
2021-01-29,Alabama,455582,7566,2848,226
2021-01-30,Alabama,455582,7566,0,0
2021-01-31,Alabama,459639,7688,4057,122
2021-02-01,Alabama,460860,7688,1221,0
2021-02-02,Alabama,462938,7894,2078,206
2021-02-03,Alabama,465056,8203,2118,309
2021-02-04,Alabama,467823,8365,2767,162
2021-02-05,Alabama,469319,8449,1496,84
2021-02-06,Alabama,471311,8513,1992,64
2021-02-07,Alabama,472423,8515,1112,2
2021-02-08,Alabama,473348,8523,925,8
2021-02-09,Alabama,474666,8579,1318,56
2021-02-10,Alabama,476067,8888,1401,309
2021-02-11,Alabama,477570,9021,1503,133
2021-02-12,Alabama,478667,9180,1097,159
2021-02-13,Alabama,479856,9242,1189,62
2021-02-14,Alabama,480931,9242,1075,0
2021-02-15,Alabama,481605,9244,674,2
2021-02-16,Alabama,482488,9257,883,13
2021-02-17,Alabama,483167,9346,679,89
2021-02-18,Alabama,484365,9424,1198,78
2021-02-19,Alabama,485212,9573,847,149
2021-02-20,Alabama,485986,9590,774,17
2021-02-21,Alabama,486843,9592,857,2
2021-02-22,Alabama,487520,9592,677,0
2021-02-23,Alabama,488973,9660,1453,68
2021-02-24,Alabama,490220,9744,1247,84
2021-02-25,Alabama,491110,9831,890,87
2021-02-26,Alabama,491849,9869,739,38
2021-02-27,Alabama,492683,9930,834,61
2021-02-28,Alabama,493252,9929,569,0
2021-03-01,Alabama,493769,9931,517,2
2021-03-02,Alabama,494421,9991,652,60
2021-03-03,Alabama,497154,10029,2733,38
2021-03-04,Alabama,498076,10094,922,65
2021-03-05,Alabama,498887,10122,811,28
2021-03-06,Alabama,499411,10149,524,27
2021-03-07,Alabama,499819,10148,408,0
2021-03-08,Alabama,500092,10148,273,0
2021-03-09,Alabama,500616,10186,524,38
2021-03-10,Alabama,501398,10222,782,36
2021-03-11,Alabama,502263,10274,865,52
2021-03-12,Alabama,502711,10299,448,25
2021-03-13,Alabama,503305,10327,594,28
2021-03-14,Alabama,503673,10327,368,0
2021-03-15,Alabama,508229,10329,4556,2
2021-03-16,Alabama,508717,10337,488,8
2021-03-17,Alabama,509476,10363,759,26
2021-03-18,Alabama,510048,10391,572,28
2021-03-19,Alabama,510579,10425,531,34
2021-03-20,Alabama,511087,10436,508,11
2021-03-21,Alabama,511460,10436,373,0
2021-03-22,Alabama,511779,10436,319,0
2021-03-23,Alabama,511789,10450,10,14
2021-03-24,Alabama,512711,10487,922,37
2021-03-25,Alabama,513138,10504,427,17
2021-03-26,Alabama,513580,10523,442,19
2021-03-27,Alabama,514072,10526,492,3
2021-03-28,Alabama,514391,10526,319,0
2021-03-29,Alabama,514619,10526,228,0
2021-03-30,Alabama,514980,10527,361,1
2021-03-31,Alabama,515388,10554,408,27
2021-04-01,Alabama,515866,10553,478,0
2021-04-02,Alabama,516266,10607,400,54
2021-04-03,Alabama,516615,10637,349,30
2021-04-04,Alabama,516809,10637,194,0
2021-04-05,Alabama,516918,10638,109,1
2021-04-06,Alabama,517114,10652,196,14
2021-04-07,Alabama,517452,10652,338,0
2021-04-08,Alabama,517916,10675,464,23
2021-04-09,Alabama,518234,10686,318,11
2021-04-10,Alabama,518588,10712,354,26
2021-04-11,Alabama,518899,10712,311,0
2021-04-12,Alabama,519071,10712,172,0
2021-04-13,Alabama,520503,10722,1432,10
2021-04-14,Alabama,520780,10728,277,6
2021-04-15,Alabama,521201,10736,421,8
2021-04-16,Alabama,521623,10739,422,3
2021-04-17,Alabama,522131,10790,508,51
2021-04-18,Alabama,522401,10790,270,0
2021-04-19,Alabama,522512,10790,111,0
2021-04-20,Alabama,523955,10798,1443,8
2021-04-21,Alabama,524367,10807,412,9
2021-04-22,Alabama,525049,10824,682,17
2021-04-23,Alabama,525477,10840,428,16
2021-04-24,Alabama,525898,10851,421,11
2021-04-25,Alabama,526131,10851,233,0
2021-04-26,Alabama,526348,10852,217,1
2021-04-27,Alabama,526707,10854,359,2
2021-04-28,Alabama,527083,10879,376,25
2021-04-29,Alabama,527513,10887,430,8
2021-04-30,Alabama,527922,10896,409,9
2021-05-01,Alabama,528309,10913,387,17
2021-05-02,Alabama,528597,10913,288,0
2021-05-03,Alabama,528784,10913,187,0
2021-05-04,Alabama,528784,10913,0,0
2021-05-05,Alabama,529446,10930,662,17
2021-05-06,Alabama,530011,10946,565,16
2021-05-07,Alabama,530325,10966,314,20
2021-05-08,Alabama,530744,10978,419,12
2021-05-09,Alabama,530988,10978,244,0
2021-05-10,Alabama,531094,10978,106,0
2021-05-11,Alabama,531404,10985,310,7
2021-05-12,Alabama,531751,10997,347,12
2021-05-13,Alabama,532895,11001,1144,4
2021-05-14,Alabama,537813,11024,4918,23
2021-05-15,Alabama,539829,11038,2016,14
2021-05-16,Alabama,540083,11038,254,0
2021-05-17,Alabama,540267,11038,184,0
2021-05-18,Alabama,540603,11043,336,5
2021-05-19,Alabama,540891,11045,288,2
2021-05-20,Alabama,541230,11077,339,32
2021-05-21,Alabama,541673,11080,443,3
2021-05-22,Alabama,541928,11112,255,32
2021-05-23,Alabama,542124,11112,196,0
2021-05-24,Alabama,542256,11112,132,0
2021-05-25,Alabama,542562,11124,306,12
2021-05-26,Alabama,542831,11138,269,14
2021-05-27,Alabama,543177,11140,346,2
2021-05-28,Alabama,543405,11146,228,6
2021-05-29,Alabama,543405,11146,0,0
2021-05-30,Alabama,543405,11146,0,0
2021-05-31,Alabama,543405,11146,0,0
2021-06-01,Alabama,544045,11156,640,10
2021-06-02,Alabama,544598,11167,553,11
2021-06-03,Alabama,545028,11188,430,21
2021-06-04,Alabama,545585,11198,557,10
2021-06-05,Alabama,545585,11198,0,0
2021-06-06,Alabama,545585,11198,0,0
2021-06-07,Alabama,546324,11217,739,19
2021-06-08,Alabama,546540,11220,216,3
2021-06-09,Alabama,546845,11249,305,29
2021-06-10,Alabama,547135,11252,290,3
2021-06-11,Alabama,547323,11266,188,14
2021-06-12,Alabama,547323,11266,0,0
2021-06-13,Alabama,547323,11266,0,0
2021-06-14,Alabama,547873,11274,550,8
2021-06-15,Alabama,548163,11281,290,7
2021-06-16,Alabama,548323,11288,160,7
2021-06-17,Alabama,548323,11288,0,0
2021-06-18,Alabama,548657,11306,334,18
2021-06-19,Alabama,548657,11306,0,0
2021-06-20,Alabama,548657,11306,0,0
2021-06-21,Alabama,549013,11311,356,5
2021-06-22,Alabama,549013,11311,0,0
2021-06-23,Alabama,549394,11328,381,17
2021-06-24,Alabama,549394,11328,0,0
2021-06-25,Alabama,549934,11336,540,8
2021-06-26,Alabama,549934,11336,0,0
2021-06-27,Alabama,549934,11336,0,0
2021-06-28,Alabama,550451,11338,517,2
2021-06-29,Alabama,550451,11338,0,0
2021-06-30,Alabama,550983,11352,532,14
2021-07-01,Alabama,550983,11352,0,0
2021-07-02,Alabama,551298,11358,315,6
2021-07-03,Alabama,551298,11358,0,0
2021-07-04,Alabama,551298,11358,0,0
2021-07-05,Alabama,551298,11358,0,0
2021-07-06,Alabama,551298,11358,0,0
2021-07-07,Alabama,552911,11387,1613,29
2021-07-08,Alabama,552911,11387,0,0
2021-07-09,Alabama,554071,11398,1160,11
2021-07-10,Alabama,554605,11402,534,4
2021-07-11,Alabama,554605,11402,0,0
2021-07-12,Alabama,555215,11402,610,0
2021-07-13,Alabama,555215,11402,0,0
2021-07-14,Alabama,556613,11428,1398,26
2021-07-15,Alabama,557578,11439,965,11
2021-07-16,Alabama,558577,11442,999,3
2021-07-17,Alabama,559478,11443,901,1
2021-07-18,Alabama,560202,11443,724,0
2021-07-19,Alabama,560920,11443,718,0
2021-07-20,Alabama,562311,11460,1391,17
2021-07-21,Alabama,563943,11462,1632,2
2021-07-22,Alabama,565510,11468,1567,6
2021-07-23,Alabama,567243,11472,1733,4
2021-07-24,Alabama,569131,11483,1888,11
2021-07-25,Alabama,570667,11483,1536,0
2021-07-26,Alabama,572070,11483,1403,0
2021-07-27,Alabama,574737,11492,2667,9
2021-07-28,Alabama,577463,11510,2726,18
2021-07-29,Alabama,577463,11510,0,0
2021-07-30,Alabama,577463,11510,0,0
2021-07-31,Alabama,585607,11536,8144,26
2021-08-01,Alabama,587405,11536,1798,0
2021-08-02,Alabama,589110,11536,1705,0
2021-08-03,Alabama,592417,11542,3307,6
2021-08-04,Alabama,595816,11561,3399,19
2021-08-05,Alabama,599633,11574,3817,13
2021-08-06,Alabama,603318,11600,3685,26
2021-08-07,Alabama,607209,11624,3891,24
2020-01-22,Alaska,0,0,0,0
2020-01-23,Alaska,0,0,0,0
2020-01-24,Alaska,0,0,0,0
2020-01-25,Alaska,0,0,0,0
2020-01-26,Alaska,0,0,0,0
2020-01-27,Alaska,0,0,0,0
2020-01-28,Alaska,0,0,0,0
2020-01-29,Alaska,0,0,0,0
2020-01-30,Alaska,0,0,0,0
2020-01-31,Alaska,0,0,0,0
2020-02-01,Alaska,0,0,0,0
2020-02-02,Alaska,0,0,0,0
2020-02-03,Alaska,0,0,0,0
2020-02-04,Alaska,0,0,0,0
2020-02-05,Alaska,0,0,0,0
2020-02-06,Alaska,0,0,0,0
2020-02-07,Alaska,0,0,0,0
2020-02-08,Alaska,0,0,0,0
2020-02-09,Alaska,0,0,0,0
2020-02-10,Alaska,0,0,0,0
2020-02-11,Alaska,0,0,0,0
2020-02-12,Alaska,0,0,0,0
2020-02-13,Alaska,0,0,0,0
2020-02-14,Alaska,0,0,0,0
2020-02-15,Alaska,0,0,0,0
2020-02-16,Alaska,0,0,0,0
2020-02-17,Alaska,0,0,0,0
2020-02-18,Alaska,0,0,0,0
2020-02-19,Alaska,0,0,0,0
2020-02-20,Alaska,0,0,0,0
2020-02-21,Alaska,0,0,0,0
2020-02-22,Alaska,0,0,0,0
2020-02-23,Alaska,0,0,0,0
2020-02-24,Alaska,0,0,0,0
2020-02-25,Alaska,0,0,0,0
2020-02-26,Alaska,0,0,0,0
2020-02-27,Alaska,0,0,0,0
2020-02-28,Alaska,0,0,0,0
2020-02-29,Alaska,0,0,0,0
2020-03-01,Alaska,0,0,0,0
2020-03-02,Alaska,0,0,0,0
2020-03-03,Alaska,0,0,0,0
2020-03-04,Alaska,0,0,0,0
2020-03-05,Alaska,0,0,0,0
2020-03-06,Alaska,0,0,0,0
2020-03-07,Alaska,0,0,0,0
2020-03-08,Alaska,0,0,0,0
2020-03-09,Alaska,0,0,0,0
2020-03-10,Alaska,0,0,0,0
2020-03-11,Alaska,0,0,0,0
2020-03-12,Alaska,0,0,0,0
2020-03-13,Alaska,1,0,1,0
2020-03-14,Alaska,1,0,0,0
2020-03-15,Alaska,1,0,0,0
2020-03-16,Alaska,1,0,0,0
2020-03-17,Alaska,4,0,3,0
2020-03-18,Alaska,9,0,5,0
2020-03-19,Alaska,12,0,3,0
2020-03-20,Alaska,15,0,3,0
2020-03-21,Alaska,16,0,1,0
2020-03-22,Alaska,26,0,10,0
2020-03-23,Alaska,39,0,13,0
2020-03-24,Alaska,43,0,4,0
2020-03-25,Alaska,50,2,7,2
2020-03-26,Alaska,64,2,14,0
2020-03-27,Alaska,75,2,11,0
2020-03-28,Alaska,92,3,17,1
2020-03-29,Alaska,111,3,19,0
2020-03-30,Alaska,119,5,8,2
2020-03-31,Alaska,129,5,10,0
2020-04-01,Alaska,142,5,13,0
2020-04-02,Alaska,150,5,8,0
2020-04-03,Alaska,161,5,11,0
2020-04-04,Alaska,172,9,11,4
2020-04-05,Alaska,187,11,15,2
2020-04-06,Alaska,193,11,6,0
2020-04-07,Alaska,215,7,22,0
2020-04-08,Alaska,228,9,13,2
