Date,Province_State,Cases,Deaths,New Cases,New Deaths
2020-08-16,Colorado,53157,1896,338,0
2020-08-17,Colorado,53351,1896,194,0
2020-08-18,Colorado,53612,1899,261,3
2020-08-19,Colorado,53882,1900,270,1
2020-08-20,Colorado,54211,1903,329,3
2020-08-21,Colorado,54211,1910,0,7
2020-08-22,Colorado,54864,1918,653,8
2020-08-23,Colorado,55123,1918,259,0
2020-08-24,Colorado,55321,1919,198,1
2020-08-25,Colorado,55780,1926,459,7
2020-08-26,Colorado,55973,1927,193,1
2020-08-27,Colorado,56323,1931,350,4
2020-08-28,Colorado,56753,1937,430,6
2020-08-29,Colorado,57020,1942,267,5
2020-08-30,Colorado,57203,1942,183,0
2020-08-31,Colorado,57404,1945,201,3
2020-09-01,Colorado,57755,1946,351,1
2020-09-02,Colorado,57999,1952,244,6
2020-09-03,Colorado,58267,1955,268,3
2020-09-04,Colorado,58267,1955,0,0
2020-09-05,Colorado,58966,1971,699,16
2020-09-06,Colorado,59251,1972,285,1
2020-09-07,Colorado,59464,1973,213,1
2020-01-22,Connecticut,0,0,0,0
2020-01-23,Connecticut,0,0,0,0
2020-01-24,Connecticut,0,0,0,0
2020-01-25,Connecticut,0,0,0,0
2020-01-26,Connecticut,0,0,0,0
2020-01-27,Connecticut,0,0,0,0
2020-01-28,Connecticut,0,0,0,0
2020-01-29,Connecticut,0,0,0,0
2020-01-30,Connecticut,0,0,0,0
2020-01-31,Connecticut,0,0,0,0
2020-02-01,Connecticut,0,0,0,0
2020-02-02,Connecticut,0,0,0,0
2020-02-03,Connecticut,0,0,0,0
2020-02-04,Connecticut,0,0,0,0
2020-02-05,Connecticut,0,0,0,0
2020-02-06,Connecticut,0,0,0,0
2020-02-07,Connecticut,0,0,0,0
2020-02-08,Connecticut,0,0,0,0
2020-02-09,Connecticut,0,0,0,0
2020-02-10,Connecticut,0,0,0,0
2020-02-11,Connecticut,0,0,0,0
2020-02-12,Connecticut,0,0,0,0
2020-02-13,Connecticut,0,0,0,0
2020-02-14,Connecticut,0,0,0,0
2020-02-15,Connecticut,0,0,0,0
2020-02-16,Connecticut,0,0,0,0
2020-02-17,Connecticut,0,0,0,0
2020-02-18,Connecticut,0,0,0,0
2020-02-19,Connecticut,0,0,0,0
2020-02-20,Connecticut,0,0,0,0
2020-02-21,Connecticut,0,0,0,0
2020-02-22,Connecticut,0,0,0,0
2020-02-23,Connecticut,0,0,0,0
2020-02-24,Connecticut,0,0,0,0
2020-02-25,Connecticut,0,0,0,0
2020-02-26,Connecticut,0,0,0,0
2020-02-27,Connecticut,0,0,0,0
2020-02-28,Connecticut,0,0,0,0
2020-02-29,Connecticut,0,0,0,0
2020-03-01,Connecticut,0,0,0,0
2020-03-02,Connecticut,0,0,0,0
2020-03-03,Connecticut,0,0,0,0
2020-03-04,Connecticut,0,0,0,0
2020-03-05,Connecticut,0,0,0,0
2020-03-06,Connecticut,0,0,0,0
2020-03-07,Connecticut,0,0,0,0
2020-03-08,Connecticut,0,0,0,0
2020-03-09,Connecticut,0,0,0,0
2020-03-10,Connecticut,1,0,1,0
2020-03-11,Connecticut,3,0,2,0
2020-03-12,Connecticut,5,0,2,0
2020-03-13,Connecticut,11,0,6,0
2020-03-14,Connecticut,23,0,12,0
2020-03-15,Connecticut,24,0,1,0
2020-03-16,Connecticut,41,0,17,0
2020-03-17,Connecticut,68,0,27,0
2020-03-18,Connecticut,96,1,28,1
2020-03-19,Connecticut,161,3,65,2
2020-03-20,Connecticut,194,4,33,1
2020-03-21,Connecticut,194,4,0,0
2020-03-22,Connecticut,327,8,133,4
2020-03-23,Connecticut,415,10,88,2
2020-03-24,Connecticut,618,12,203,2
2020-03-25,Connecticut,875,19,257,7
2020-03-26,Connecticut,1012,21,137,2
2020-03-27,Connecticut,1291,27,279,6
2020-03-28,Connecticut,1524,33,233,6
2020-03-29,Connecticut,1993,34,469,1
2020-03-30,Connecticut,2747,36,754,2
2020-03-31,Connecticut,3205,71,458,35
2020-04-01,Connecticut,3742,87,537,16
2020-04-02,Connecticut,3998,113,256,26
2020-04-03,Connecticut,5132,132,1134,19
2020-04-04,Connecticut,5517,166,385,34
2020-04-05,Connecticut,5897,190,380,24
2020-04-06,Connecticut,7170,206,1273,16
2020-04-07,Connecticut,8073,280,903,74
2020-04-08,Connecticut,8073,378,0,98
2020-04-09,Connecticut,10176,382,2103,4
2020-04-10,Connecticut,10945,452,769,70
2020-04-11,Connecticut,11966,499,1021,47
2020-04-12,Connecticut,12536,558,570,59
2020-04-13,Connecticut,13872,606,1336,48
2020-04-14,Connecticut,14522,675,650,69
2020-04-15,Connecticut,15292,870,770,195
2020-04-16,Connecticut,16418,973,1126,103
2020-04-17,Connecticut,17304,1038,886,65
2020-04-18,Connecticut,18075,1089,771,51
2020-04-19,Connecticut,18491,1131,416,42
2020-04-20,Connecticut,20329,1335,1838,204
2020-04-21,Connecticut,20863,1427,534,92
2020-04-22,Connecticut,23019,1548,2156,121
2020-04-23,Connecticut,23622,1645,603,97
2020-04-24,Connecticut,24458,1773,836,128
2020-04-25,Connecticut,25105,1871,647,98
2020-04-26,Connecticut,25791,1924,686,53
2020-04-27,Connecticut,26481,2013,690,89
2020-04-28,Connecticut,26803,2088,322,75
2020-04-29,Connecticut,27274,2172,471,84
2020-04-30,Connecticut,28162,2261,888,89
2020-05-01,Connecticut,29135,2341,973,80
2020-05-02,Connecticut,29599,2437,464,96
2020-05-03,Connecticut,29599,2437,0,0
2020-05-04,Connecticut,30336,2559,737,122
2020-05-05,Connecticut,30989,2635,653,76
2020-05-06,Connecticut,31300,2720,311,85
2020-05-07,Connecticut,32069,2799,769,79
2020-05-08,Connecticut,32713,2877,644,78
2020-05-09,Connecticut,33230,2935,517,58
2020-05-10,Connecticut,33854,2970,624,35
2020-05-11,Connecticut,34038,3011,184,41
2020-05-12,Connecticut,34596,3044,558,33
2020-05-13,Connecticut,35105,3130,509,86
2020-05-14,Connecticut,35699,3222,594,92
2020-05-15,Connecticut,36323,3288,624,66
2020-05-16,Connecticut,36960,3341,637,53
2020-05-17,Connecticut,37629,3409,669,68
2020-05-18,Connecticut,38349,3452,720,43
2020-05-19,Connecticut,38648,3474,299,22
2020-05-20,Connecticut,39219,3531,571,57
2020-05-21,Connecticut,39402,3585,183,54
2020-05-22,Connecticut,39828,3639,426,54
2020-05-23,Connecticut,40237,3677,409,38
2020-05-24,Connecticut,40678,3693,441,16
2020-05-25,Connecticut,41097,3742,419,49
2020-05-26,Connecticut,41560,3770,463,28
2020-05-27,Connecticut,41516,3804,0,34
2020-05-28,Connecticut,41777,3826,261,22
2020-05-29,Connecticut,41988,3868,211,42
2020-05-30,Connecticut,42251,3912,263,44
2020-05-31,Connecticut,42435,3944,184,32
2020-06-01,Connecticut,42977,3970,542,26
2020-06-02,Connecticut,43230,3972,253,2
2020-06-03,Connecticut,43339,3989,109,17
2020-06-04,Connecticut,43480,4007,141,18
2020-06-05,Connecticut,43705,4038,225,31
2020-06-06,Connecticut,44073,4055,368,17
2020-06-07,Connecticut,44236,4071,163,16
2020-06-08,Connecticut,44364,4084,128,13
2020-06-09,Connecticut,44465,4097,101,13
2020-06-10,Connecticut,44651,4122,186,25
2020-06-11,Connecticut,44754,4146,103,24
2020-06-12,Connecticut,44978,4159,224,13
2020-06-13,Connecticut,45293,4186,315,27
2020-06-14,Connecticut,45358,4201,65,15
2020-06-15,Connecticut,45577,4204,219,3
2020-06-16,Connecticut,45689,4210,112,6
2020-06-17,Connecticut,45774,4219,85,9
2020-06-18,Connecticut,45710,4226,0,7
2020-06-19,Connecticut,45830,4238,120,12
2020-06-20,Connecticut,45991,4251,161,13
2020-06-21,Connecticut,46028,4260,37,9
2020-06-22,Connecticut,46052,4263,24,3
2020-06-23,Connecticut,46161,4277,109,14
2020-06-24,Connecticut,46173,4287,12,10
2020-06-25,Connecticut,46254,4298,81,11
2020-06-26,Connecticut,46311,4307,57,9
2020-06-27,Connecticut,46458,4311,147,4
2020-06-28,Connecticut,46554,4316,96,5
2020-06-29,Connecticut,46567,4320,13,4
2020-06-30,Connecticut,46718,4322,151,2
2020-07-01,Connecticut,46781,4324,63,2
2020-07-02,Connecticut,46857,4326,76,2
2020-07-03,Connecticut,46930,4335,73,9
2020-07-04,Connecticut,46930,4335,0,0
2020-07-05,Connecticut,46930,4335,0,0
2020-07-06,Connecticut,47203,4338,273,3
2020-07-07,Connecticut,47260,4338,57,0
2020-07-08,Connecticut,47336,4343,76,5
2020-07-09,Connecticut,47436,4348,100,5
2020-07-10,Connecticut,47517,4348,81,0
2020-07-11,Connecticut,47517,4348,0,0
2020-07-12,Connecticut,47517,4348,0,0
2020-07-13,Connecticut,47754,4373,237,25
2020-07-14,Connecticut,47773,4372,19,0
2020-07-15,Connecticut,47878,4380,105,8
2020-07-16,Connecticut,47976,4389,98,9
2020-07-17,Connecticut,48121,4396,145,7
2020-07-18,Connecticut,48121,4396,0,0
2020-07-19,Connecticut,48121,4396,0,0
2020-07-20,Connecticut,48289,4406,168,10
2020-07-21,Connecticut,48332,4406,43,0
2020-07-22,Connecticut,48453,4406,121,0
2020-07-23,Connecticut,48466,4410,13,4
2020-07-24,Connecticut,48998,4413,532,3
2020-07-25,Connecticut,48998,4413,0,0
2020-07-26,Connecticut,48998,4413,0,0
2020-07-27,Connecticut,49225,4418,227,5
2020-07-28,Connecticut,49322,4423,97,5
2020-07-29,Connecticut,49790,4425,468,2
2020-07-30,Connecticut,49912,4431,122,6
2020-07-31,Connecticut,50053,4432,141,1
2020-08-01,Connecticut,50053,4432,0,0
2020-08-02,Connecticut,50053,4432,0,0
2020-08-03,Connecticut,50305,4437,252,5
2020-08-04,Connecticut,50352,4437,47,0
2020-08-05,Connecticut,50479,4437,127,0
2020-08-06,Connecticut,50479,4437,0,0
2020-08-07,Connecticut,50557,4441,78,4
2020-08-08,Connecticut,50557,4441,0,0
2020-08-09,Connecticut,50557,4441,0,0
2020-08-10,Connecticut,50804,4444,247,3
2020-08-11,Connecticut,50927,4444,123,0
2020-08-12,Connecticut,50942,4450,15,6
2020-08-13,Connecticut,50998,4450,56,0
2020-08-14,Connecticut,51113,4453,115,3
2020-08-15,Connecticut,51113,4453,0,0
2020-08-16,Connecticut,51113,4453,0,0
2020-08-17,Connecticut,51501,4456,388,3
2020-08-18,Connecticut,51469,4456,0,0
2020-08-19,Connecticut,51527,4457,58,1
2020-08-20,Connecticut,51644,4458,117,1
2020-08-21,Connecticut,51733,4460,89,2
2020-08-22,Connecticut,51733,4460,0,0
2020-08-23,Connecticut,51733,4460,0,0
2020-08-24,Connecticut,52245,4460,512,0
2020-08-25,Connecticut,52266,4463,21,3
2020-08-26,Connecticut,52441,4463,175,0
2020-08-27,Connecticut,52554,4465,113,2
2020-08-28,Connecticut,52599,4465,45,0
2020-08-29,Connecticut,52599,4465,0,0
2020-08-30,Connecticut,52599,4465,0,0
2020-08-31,Connecticut,52989,4465,390,0
2020-09-01,Connecticut,53113,4466,124,1
2020-09-02,Connecticut,53215,4467,102,1
2020-09-03,Connecticut,53306,4468,91,1
2020-09-04,Connecticut,53465,4468,159,0
2020-09-05,Connecticut,53465,4468,0,0
2020-09-06,Connecticut,53465,4468,0,0
2020-09-07,Connecticut,53465,4468,0,0
2020-01-22,Delaware,0,0,0,0
2020-01-23,Delaware,0,0,0,0
2020-01-24,Delaware,0,0,0,0
2020-01-25,Delaware,0,0,0,0
2020-01-26,Delaware,0,0,0,0
2020-01-27,Delaware,0,0,0,0
2020-01-28,Delaware,0,0,0,0
2020-01-29,Delaware,0,0,0,0
2020-01-30,Delaware,0,0,0,0
2020-01-31,Delaware,0,0,0,0
2020-02-01,Delaware,0,0,0,0
2020-02-02,Delaware,0,0,0,0
2020-02-03,Delaware,0,0,0,0
2020-02-04,Delaware,0,0,0,0
2020-02-05,Delaware,0,0,0,0
2020-02-06,Delaware,0,0,0,0
2020-02-07,Delaware,0,0,0,0
2020-02-08,Delaware,0,0,0,0
2020-02-09,Delaware,0,0,0,0
2020-02-10,Delaware,0,0,0,0
2020-02-11,Delaware,0,0,0,0
2020-02-12,Delaware,0,0,0,0
2020-02-13,Delaware,0,0,0,0
2020-02-14,Delaware,0,0,0,0
2020-02-15,Delaware,0,0,0,0
2020-02-16,Delaware,0,0,0,0
2020-02-17,Delaware,0,0,0,0
2020-02-18,Delaware,0,0,0,0
2020-02-19,Delaware,0,0,0,0
2020-02-20,Delaware,0,0,0,0
2020-02-21,Delaware,0,0,0,0
2020-02-22,Delaware,0,0,0,0
2020-02-23,Delaware,0,0,0,0
2020-02-24,Delaware,0,0,0,0
2020-02-25,Delaware,0,0,0,0
2020-02-26,Delaware,0,0,0,0
2020-02-27,Delaware,0,0,0,0
2020-02-28,Delaware,0,0,0,0
2020-02-29,Delaware,0,0,0,0
2020-03-01,Delaware,0,0,0,0
2020-03-02,Delaware,0,0,0,0
2020-03-03,Delaware,0,0,0,0
2020-03-04,Delaware,0,0,0,0
2020-03-05,Delaware,0,0,0,0
2020-03-06,Delaware,0,0,0,0
2020-03-07,Delaware,0,0,0,0
2020-03-08,Delaware,0,0,0,0
2020-03-09,Delaware,0,0,0,0
2020-03-10,Delaware,0,0,0,0
2020-03-11,Delaware,1,0,1,0
2020-03-12,Delaware,1,0,0,0
2020-03-13,Delaware,4,0,3,0
2020-03-14,Delaware,6,0,2,0
2020-03-15,Delaware,6,0,0,0
2020-03-16,Delaware,8,0,2,0
2020-03-17,Delaware,16,0,8,0
2020-03-18,Delaware,19,0,3,0
2020-03-19,Delaware,30,0,11,0
2020-03-20,Delaware,39,0,9,0
2020-03-21,Delaware,45,0,6,0
2020-03-22,Delaware,56,0,11,0
2020-03-23,Delaware,68,0,12,0
2020-03-24,Delaware,104,0,36,0
2020-03-25,Delaware,119,0,15,0
2020-03-26,Delaware,130,1,11,1
2020-03-27,Delaware,163,3,33,2
2020-03-28,Delaware,214,5,51,2
2020-03-29,Delaware,232,6,18,1
2020-03-30,Delaware,264,6,32,0
2020-03-31,Delaware,319,13,55,7
2020-04-01,Delaware,368,11,49,0
2020-04-02,Delaware,393,12,25,1
2020-04-03,Delaware,450,16,57,4
2020-04-04,Delaware,593,16,143,0
2020-04-05,Delaware,673,16,80,0
2020-04-06,Delaware,783,15,110,0
2020-04-07,Delaware,928,16,145,1
2020-04-08,Delaware,1116,22,188,6
2020-04-09,Delaware,1209,30,93,8
2020-04-10,Delaware,1335,48,126,18
2020-04-11,Delaware,1492,33,157,0
2020-04-12,Delaware,1625,37,133,4
2020-04-13,Delaware,1758,41,133,4
2020-04-14,Delaware,1937,43,179,2
2020-04-15,Delaware,2031,49,94,6
2020-04-16,Delaware,2087,58,56,9
2020-04-17,Delaware,2339,61,252,3
2020-04-18,Delaware,2568,67,229,6
2020-04-19,Delaware,2568,67,0,0
2020-04-20,Delaware,2776,72,208,5
2020-04-21,Delaware,2961,82,185,10
2020-04-22,Delaware,3228,89,267,7
2020-04-23,Delaware,3311,92,83,3
2020-04-24,Delaware,3446,100,135,8
2020-04-25,Delaware,3579,112,133,12
2020-04-26,Delaware,4043,120,464,8
2020-04-27,Delaware,4173,125,130,5
2020-04-28,Delaware,4607,137,434,12
2020-04-29,Delaware,4681,144,74,7
2020-04-30,Delaware,4759,152,78,8
2020-05-01,Delaware,4942,159,183,7
2020-05-02,Delaware,5060,168,118,9
2020-05-03,Delaware,5231,177,171,9
2020-05-04,Delaware,5312,182,81,5
2020-05-05,Delaware,5396,187,84,5
2020-05-06,Delaware,5814,193,418,6
2020-05-07,Delaware,5969,202,155,9
2020-05-08,Delaware,6139,213,170,11
2020-05-09,Delaware,6304,221,165,8
2020-05-10,Delaware,6304,221,0,0
2020-05-11,Delaware,6605,225,301,4
2020-05-12,Delaware,6777,238,172,13
2020-05-13,Delaware,6988,248,211,10
2020-05-14,Delaware,7268,261,280,13
2020-05-15,Delaware,7416,272,148,11
2020-05-16,Delaware,7593,287,177,15
2020-05-17,Delaware,7722,291,129,4
2020-05-18,Delaware,7920,298,198,7
2020-05-19,Delaware,8087,305,167,7
2020-05-20,Delaware,8242,311,155,6
2020-05-21,Delaware,8432,318,190,7
2020-05-22,Delaware,8582,323,150,5
2020-05-23,Delaware,8582,323,0,0
2020-05-24,Delaware,8866,327,284,4
2020-05-25,Delaware,9020,333,154,6
2020-05-26,Delaware,9124,335,104,2
2020-05-27,Delaware,9150,344,26,9
2020-05-28,Delaware,9224,345,74,1
2020-05-29,Delaware,9287,356,63,11
2020-05-30,Delaware,9474,361,187,5
2020-05-31,Delaware,9549,366,75,5
2020-06-01,Delaware,9660,368,111,2
2020-06-02,Delaware,9738,373,78,5
2020-06-03,Delaware,9765,375,27,2
2020-06-04,Delaware,9799,387,34,12
2020-06-05,Delaware,9822,388,23,1
2020-06-06,Delaware,9857,390,35,2
2020-06-07,Delaware,9957,398,100,8
2020-06-08,Delaware,9983,398,26,0
2020-06-09,Delaware,10032,410,49,12
2020-06-10,Delaware,10070,413,38,3
2020-06-11,Delaware,10119,414,49,1
2020-06-12,Delaware,10189,414,70,0
2020-06-13,Delaware,10244,419,55,5
2020-06-14,Delaware,10278,422,34,3
2020-06-15,Delaware,10354,423,76,1
2020-06-16,Delaware,10419,424,65,1
2020-06-17,Delaware,10458,426,39,2
2020-06-18,Delaware,10513,431,55,5
2020-06-19,Delaware,10628,433,115,2
2020-06-20,Delaware,10700,434,72,1
2020-06-21,Delaware,10795,435,95,1
2020-06-22,Delaware,10837,435,42,0
2020-06-23,Delaware,10864,504,27,69
2020-06-24,Delaware,10908,505,44,1
2020-06-25,Delaware,11001,507,93,2
2020-06-26,Delaware,11040,507,39,0
2020-06-27,Delaware,11117,507,77,0
2020-06-28,Delaware,11256,507,139,0
2020-06-29,Delaware,11412,507,156,0
2020-06-30,Delaware,11512,509,100,2
2020-07-01,Delaware,11552,509,40,0
2020-07-02,Delaware,11784,510,232,1
2020-07-03,Delaware,11992,512,208,2
2020-07-04,Delaware,12069,512,77,0
2020-07-05,Delaware,12209,512,140,0
2020-07-06,Delaware,12384,512,175,0
2020-07-07,Delaware,12512,514,128,2
2020-07-08,Delaware,12563,515,51,1
2020-07-09,Delaware,12633,526,70,11
2020-07-10,Delaware,12756,526,123,0
2020-07-11,Delaware,12849,526,93,0
2020-07-12,Delaware,12908,526,59,0
2020-07-13,Delaware,12985,526,77,0
2020-07-14,Delaware,13083,527,98,1
2020-07-15,Delaware,13167,530,84,3
2020-07-16,Delaware,13235,530,68,0
2020-07-17,Delaware,13471,530,236,0
2020-07-18,Delaware,13571,532,100,2
2020-07-19,Delaware,13664,532,93,0
2020-07-20,Delaware,13777,532,113,0
2020-07-21,Delaware,13904,534,127,2
2020-07-22,Delaware,13953,536,49,2
2020-07-23,Delaware,14087,538,134,2
2020-07-24,Delaware,14386,588,299,50
2020-07-25,Delaware,14357,589,0,1
2020-07-26,Delaware,14477,589,120,0
2020-07-27,Delaware,14598,589,121,0
2020-07-28,Delaware,14668,590,70,1
2020-07-29,Delaware,14805,591,137,1
2020-07-30,Delaware,14901,591,96,0
2020-07-31,Delaware,15007,595,106,4
2020-08-01,Delaware,15098,585,91,0
2020-08-02,Delaware,15175,585,77,0
2020-08-03,Delaware,15284,585,109,0
2020-08-04,Delaware,15369,587,85,2
2020-08-05,Delaware,15534,587,165,0
2020-08-06,Delaware,15605,587,71,0
2020-08-07,Delaware,15689,588,84,1
2020-08-08,Delaware,15745,590,56,2
2020-08-09,Delaware,15818,591,73,1
2020-08-10,Delaware,15883,591,65,0
2020-08-11,Delaware,15949,591,66,0
2020-08-12,Delaware,16021,592,72,1
2020-08-13,Delaware,16225,593,204,1
2020-08-14,Delaware,16600,593,375,0
2020-08-15,Delaware,16655,593,55,0
2020-08-16,Delaware,16712,593,57,0
2020-08-17,Delaware,16799,593,87,0
2020-08-18,Delaware,16857,593,58,0
2020-08-19,Delaware,16907,595,50,2
2020-08-20,Delaware,16985,595,78,0
2020-08-21,Delaware,17039,600,54,5
2020-08-22,Delaware,17100,600,61,0
2020-08-23,Delaware,17168,600,68,0
2020-08-24,Delaware,17217,604,49,4
2020-08-25,Delaware,17239,603,22,0
2020-08-26,Delaware,17262,604,23,1
2020-08-27,Delaware,17251,604,0,0
2020-08-28,Delaware,17362,604,111,0
2020-08-29,Delaware,17627,604,265,0
2020-08-30,Delaware,17622,604,0,0
2020-08-31,Delaware,17714,605,92,1
2020-09-01,Delaware,17824,605,110,0
2020-09-02,Delaware,17839,606,15,1
2020-09-03,Delaware,17945,606,106,0
2020-09-04,Delaware,18046,606,101,0
2020-09-05,Delaware,18195,608,149,2
2020-09-06,Delaware,18377,609,182,1
2020-09-07,Delaware,18702,609,325,0
2020-01-22,District of Columbia,0,0,0,0
2020-01-23,District of Columbia,0,0,0,0
2020-01-24,District of Columbia,0,0,0,0
2020-01-25,District of Columbia,0,0,0,0
2020-01-26,District of Columbia,0,0,0,0
2020-01-27,District of Columbia,0,0,0,0
2020-01-28,District of Columbia,0,0,0,0
2020-01-29,District of Columbia,0,0,0,0
2020-01-30,District of Columbia,0,0,0,0
2020-01-31,District of Columbia,0,0,0,0
2020-02-01,District of Columbia,0,0,0,0
2020-02-02,District of Columbia,0,0,0,0
2020-02-03,District of Columbia,0,0,0,0
2020-02-04,District of Columbia,0,0,0,0
2020-02-05,District of Columbia,0,0,0,0
2020-02-06,District of Columbia,0,0,0,0
2020-02-07,District of Columbia,0,0,0,0
2020-02-08,District of Columbia,0,0,0,0
2020-02-09,District of Columbia,0,0,0,0
2020-02-10,District of Columbia,0,0,0,0
2020-02-11,District of Columbia,0,0,0,0
2020-02-12,District of Columbia,0,0,0,0
2020-02-13,District of Columbia,0,0,0,0
2020-02-14,District of Columbia,0,0,0,0
2020-02-15,District of Columbia,0,0,0,0
2020-02-16,District of Columbia,0,0,0,0
2020-02-17,District of Columbia,0,0,0,0
2020-02-18,District of Columbia,0,0,0,0
2020-02-19,District of Columbia,0,0,0,0
2020-02-20,District of Columbia,0,0,0,0
2020-02-21,District of Columbia,0,0,0,0
2020-02-22,District of Columbia,0,0,0,0
2020-02-23,District of Columbia,0,0,0,0
2020-02-24,District of Columbia,0,0,0,0
2020-02-25,District of Columbia,0,0,0,0
2020-02-26,District of Columbia,0,0,0,0
2020-02-27,District of Columbia,0,0,0,0
2020-02-28,District of Columbia,0,0,0,0
2020-02-29,District of Columbia,0,0,0,0
2020-03-01,District of Columbia,0,0,0,0
2020-03-02,District of Columbia,0,0,0,0
2020-03-03,District of Columbia,0,0,0,0
2020-03-04,District of Columbia,0,0,0,0
2020-03-05,District of Columbia,0,0,0,0
2020-03-06,District of Columbia,0,0,0,0
2020-03-07,District of Columbia,0,0,0,0
2020-03-08,District of Columbia,0,0,0,0
2020-03-09,District of Columbia,0,0,0,0
2020-03-10,District of Columbia,0,0,0,0
2020-03-11,District of Columbia,0,0,0,0
2020-03-12,District of Columbia,0,0,0,0
2020-03-13,District of Columbia,0,0,0,0
2020-03-14,District of Columbia,0,0,0,0
2020-03-15,District of Columbia,0,0,0,0
2020-03-16,District of Columbia,22,0,22,0
2020-03-17,District of Columbia,22,0,0,0
2020-03-18,District of Columbia,31,0,9,0
2020-03-19,District of Columbia,40,0,9,0
2020-03-20,District of Columbia,71,1,31,1
2020-03-21,District of Columbia,98,0,27,0
2020-03-22,District of Columbia,102,2,4,2
2020-03-23,District of Columbia,120,2,18,0
2020-03-24,District of Columbia,141,2,21,0
2020-03-25,District of Columbia,187,2,46,0
2020-03-26,District of Columbia,231,3,44,1
2020-03-27,District of Columbia,271,3,40,0
2020-03-28,District of Columbia,304,4,33,1
2020-03-29,District of Columbia,342,5,38,1
2020-03-30,District of Columbia,401,9,59,4
2020-03-31,District of Columbia,495,9,94,0
2020-04-01,District of Columbia,586,9,91,0
2020-04-02,District of Columbia,653,12,67,3
2020-04-03,District of Columbia,757,15,104,3
2020-04-04,District of Columbia,902,21,145,6
2020-04-05,District of Columbia,1002,22,100,1
2020-04-06,District of Columbia,1097,24,95,2
2020-04-07,District of Columbia,1211,22,114,0
2020-04-08,District of Columbia,1440,27,229,5
2020-04-09,District of Columbia,1523,32,83,5
2020-04-10,District of Columbia,1660,38,137,6
2020-04-11,District of Columbia,1778,47,118,9
2020-04-12,District of Columbia,1875,50,97,3
2020-04-13,District of Columbia,1955,52,80,2
2020-04-14,District of Columbia,2058,67,103,15
2020-04-15,District of Columbia,2197,72,139,5
2020-04-16,District of Columbia,2350,81,153,9
2020-04-17,District of Columbia,2476,86,126,5
2020-04-18,District of Columbia,2666,91,190,5
2020-04-19,District of Columbia,2793,96,127,5
2020-04-20,District of Columbia,2927,105,134,9
2020-04-21,District of Columbia,3098,112,171,7
2020-04-22,District of Columbia,3206,127,108,15
2020-04-23,District of Columbia,3361,139,155,12
2020-04-24,District of Columbia,3528,153,167,14
2020-04-25,District of Columbia,3699,165,171,12
2020-04-26,District of Columbia,3841,178,142,13
2020-04-27,District of Columbia,3892,185,51,7
2020-04-28,District of Columbia,3994,190,102,5
2020-04-29,District of Columbia,4106,205,112,15
2020-04-30,District of Columbia,4323,224,217,19
2020-05-01,District of Columbia,4658,231,335,7
2020-05-02,District of Columbia,4797,240,139,9
2020-05-03,District of Columbia,5016,251,219,11
2020-05-04,District of Columbia,5170,258,154,7
2020-05-05,District of Columbia,5322,264,152,6
2020-05-06,District of Columbia,5461,277,139,13
2020-05-07,District of Columbia,5654,285,193,8
2020-05-08,District of Columbia,5899,304,245,19
2020-05-09,District of Columbia,6102,311,203,7
2020-05-10,District of Columbia,6272,323,170,12
2020-05-11,District of Columbia,6389,328,117,5
2020-05-12,District of Columbia,6485,336,96,8
2020-05-13,District of Columbia,6584,350,99,14
2020-05-14,District of Columbia,6736,358,152,8
2020-05-15,District of Columbia,6871,368,135,10
2020-05-16,District of Columbia,7042,375,171,7
2020-05-17,District of Columbia,7123,383,81,8
2020-05-18,District of Columbia,7270,392,147,9
2020-05-19,District of Columbia,7434,400,164,8
2020-05-20,District of Columbia,7551,407,117,7
2020-05-21,District of Columbia,7788,412,237,5
2020-05-22,District of Columbia,7893,418,105,6
2020-05-23,District of Columbia,7966,427,73,9
2020-05-24,District of Columbia,8110,432,144,5
2020-05-25,District of Columbia,8225,440,115,8
2020-05-26,District of Columbia,8334,440,109,0
2020-05-27,District of Columbia,8406,445,72,5
2020-05-28,District of Columbia,8492,453,86,8
2020-05-29,District of Columbia,8538,460,46,7
2020-05-30,District of Columbia,8717,462,179,2
2020-05-31,District of Columbia,8801,466,84,4
2020-06-01,District of Columbia,8857,468,56,2
2020-06-02,District of Columbia,8886,470,29,2
2020-06-03,District of Columbia,9016,473,130,3
2020-06-04,District of Columbia,9120,475,104,2
2020-06-05,District of Columbia,9199,479,79,4
2020-06-06,District of Columbia,9269,483,70,4
2020-06-07,District of Columbia,9332,489,63,6
2020-06-08,District of Columbia,9389,491,57,2
2020-06-09,District of Columbia,9474,495,85,4
2020-06-10,District of Columbia,9537,499,63,4
2020-06-11,District of Columbia,9589,502,52,3
2020-06-12,District of Columbia,9654,506,65,4
2020-06-13,District of Columbia,9709,511,55,5
2020-06-14,District of Columbia,9767,515,58,4
2020-06-15,District of Columbia,9799,515,32,0
2020-06-16,District of Columbia,9818,520,19,5
2020-06-17,District of Columbia,9847,523,29,3
2020-06-18,District of Columbia,9903,527,56,4
2020-06-19,District of Columbia,9952,530,49,3
2020-06-20,District of Columbia,9984,531,32,1
2020-06-21,District of Columbia,10020,533,36,2
2020-06-22,District of Columbia,10058,535,38,2
2020-06-23,District of Columbia,10094,537,36,2
2020-06-24,District of Columbia,10128,541,34,4
2020-06-25,District of Columbia,10159,543,31,2
2020-06-26,District of Columbia,10185,546,26,3
2020-06-27,District of Columbia,10216,548,31,2
